event,time,x1_bM,x2_bM,x3_bM,x4_bM,x5_bM,x6_indep_bM,x7_bM,x1_bA,x2_bA,x3_bA,x4_bA,x5_bA,x6_indep_bA,x7_bA,T4.00_indep_bM,T4.50_indep_bM,T5.00_indep_bM,T5.50_indep_bM,T6.00_indep_bM,T6.50_indep_bM,T7.00_indep_bM,T7.50_indep_bM,T8.00_indep_bM,Mmean_indep_bM,dE12_indep_bM,bM,a_bM,eta_bM,deltaM_bM,mu4.00_indep_bM,mu4.50_indep_bM,mu5.00_indep_bM,mu5.50_indep_bM,mu6.00_indep_bM,mu6.50_indep_bM,mu7.00_indep_bM,mu7.50_indep_bM,mu8.00_indep_bM,c4.00_indep_bM,c4.50_indep_bM,c5.00_indep_bM,c5.50_indep_bM,c6.00_indep_bM,c6.50_indep_bM,c7.00_indep_bM,c7.50_indep_bM,c8.00_indep_bM,T4.00_indep_bA,T4.50_indep_bA,T5.00_indep_bA,T5.50_indep_bA,T6.00_indep_bA,T6.50_indep_bA,T7.00_indep_bA,T7.50_indep_bA,T8.00_indep_bA,Mmean_indep_bA,dE12_indep_bA,bA,a_bA,eta_bA,deltaM_bA,mu4.00_indep_bA,mu4.50_indep_bA,mu5.00_indep_bA,mu5.50_indep_bA,mu6.00_indep_bA,mu6.50_indep_bA,mu7.00_indep_bA,mu7.50_indep_bA,mu8.00_indep_bA,c4.00_indep_bA,c4.50_indep_bA,c5.00_indep_bA,c5.50_indep_bA,c6.00_indep_bA,c6.50_indep_bA,c7.00_indep_bA,c7.50_indep_bA,c8.00_indep_bA,continuousClass,class4.00,class4.50,class5.00,class5.50,class6.00,class6.50,class7.00,class7.50,class8.00
494,2022-06-21 01:30:04,-0.000892028,-0.00205337,-0.0106603,-0.0084415,0.00758312,4.65,0.205026,-0.171474,0.230771,-0.107803,-0.335578,-0.248113,4.65,0.0788115,89.2292,89.2872,0.11566,78.4468,1069.53,12911.8,4692.85,0,-90.2465,5.0125,3.78969e+08,0.229397,2.43544,0.0567335,-3.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2292,89.2872,0.11566,78.4468,1069.53,12911.8,4692.85,0,-90.2465,5.0125,3.78969e+08,0.367803,2.18867,0.00918424,-0.150644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1,1,0,0,0,0,0,0,0
495,2022-06-22 21:02:43,0.00490237,-0.0023238,-0.00856488,-0.011218,0.00402815,4.65,0.201069,-0.352577,0.246972,0.135602,-0.412066,-0.39077,4.65,0.208217,90.2084,90.2465,0.11566,78.4468,1069.53,12911.8,4692.85,0,-92.0227,4.8,2.83068e+08,0.232218,2.44816,0.0558098,-3.84252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2084,90.2465,0.11566,78.4468,1069.53,12911.8,4692.85,0,-92.0227,4.8,2.83068e+08,0.227161,1.47945,0.0116517,-0.712772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1,1,0,0,0,0,0,0,0
496,2022-06-24 07:09:26,0.00403503,-0.000965273,-0.00776683,-0.0119725,0.00218934,4.65,0.200724,0.678743,0.00662393,0.0685007,-0.359979,-0.393889,4.65,0.001,90.8504,92.0227,0.11566,78.4468,1069.53,12911.8,4692.85,0,-92.2717,4.5125,1.16033e+08,0.232467,2.44262,0.0582541,-3.80741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8504,92.0227,0.11566,78.4468,1069.53,12911.8,4692.85,0,-92.2717,4.5125,1.16033e+08,1,5.02086,0.0451693,-0.370856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1,1,0,0,0,0,0,0,0
497,2022-06-25 02:27:20,0.00355719,-0.00355719,-0.00509175,-0.00974999,-0.00217192,4.65,0.200552,11.7253,0.0122016,0.0809338,-0.538306,0.432314,4.65,7.52316e-37,4.253,4.253,0.11566,78.4468,1069.53,12911.8,4692.85,0,-5.05709,4.65,2.45659e+09,0.232591,2.44334,0.0582849,-3.80485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253,4.253,0.11566,78.4468,1069.53,12911.8,4692.85,0,-5.05709,4.65,2.45659e+09,12.0412,56.5936,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,1,0,0,0,0,0,0,0,0
498,2022-06-25 02:37:38,0.00495137,-0.000892028,-0.00205337,-0.0106603,-0.0084415,4.7,0.198132,0.549253,-0.171474,0.230771,-0.107803,-0.335578,4.7,0.0017735,4.03977,4.03977,0.11566,78.4468,1069.53,12911.8,4692.85,0,-4.04692,4.6625,2.79623e+09,0.234348,2.45235,0.0578507,-3.76456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03977,4.03977,0.11566,78.4468,1069.53,12911.8,4692.85,0,-4.04692,4.6625,2.79623e+09,0.917057,4.72732,0.0773416,-0.454885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2022-10-02 20:25:21,0.00263713,0.00490237,-0.0023238,-0.00856488,-0.011218,0,0.197439,0.44806,-0.352577,0.246972,0.135602,-0.412066,0,0.00942617,2.23258,4.03977,0.11566,78.4468,1069.53,12911.8,4692.85,0,-101.974,4.575,1.13129e+08,0.234855,2.45222,0.0568367,-3.7414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23258,4.03977,0.11566,78.4468,1069.53,12911.8,4692.85,0,-101.974,4.575,1.13129e+08,0.675222,3.47821,0.044013,-0.451219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2022-10-10 12:17:49,-0.000372702,0.00403503,-0.000965273,-0.00776683,-0.0119725,0,0.201242,-0.247425,0.678743,0.00662393,0.0685007,-0.359979,0,0.00552427,100.553,101.974,0.11566,78.4468,1069.53,12911.8,4692.85,0,-108.214,4.5875,1.3311e+08,0.232094,2.43724,0.0576798,-3.80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.553,101.974,0.11566,78.4468,1069.53,12911.8,4692.85,0,-108.214,4.5875,1.3311e+08,0.752575,3.87275,0.00479297,-0.445996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,1,1,1,0,0,0,0,0,0
501,2022-10-10 19:24:39,-0.00173096,0.00355719,-0.00355719,-0.00509175,-0.00974999,5.1,0.202964,-11.6591,11.7253,0.0122016,0.0809338,-0.538306,5.1,0.0714002,107.41,108.214,201.755,78.4468,1069.53,12911.8,4692.85,0,-107.706,4.7,1.60368e+08,0.23086,2.43738,0.0590968,-3.85783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.41,108.214,201.755,78.4468,1069.53,12911.8,4692.85,0,-107.706,4.7,1.60368e+08,0.3821,2.18495,0.0249762,-0.618255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2022-11-26 17:38:03,-0.00225431,0.00495137,-0.000892028,-0.00205337,-0.0106603,0,0.201242,-0.213189,0.549253,-0.171474,0.230771,-0.107803,0,0.00773386,107.699,107.706,201.993,78.4468,1069.53,12911.8,4692.85,0,-154.625,4.8,1.1495e+08,0.232094,2.44752,0.0588238,-3.84538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.699,107.706,201.993,78.4468,1069.53,12911.8,4692.85,0,-154.625,4.8,1.1495e+08,0.703868,3.79888,0.0153436,-0.297144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2022-12-07 16:54:26,-0.00448482,0.00263713,0.00490237,-0.0023238,-0.00856488,0,0.203652,0.467033,0.44806,-0.352577,0.246972,0.135602,0,0.000374315,54.8838,54.8838,201.993,78.4468,1069.53,12911.8,4692.85,0,-65.8535,4.925,3.45468e+08,0.230371,2.43728,0.0595965,-3.87984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8838,54.8838,201.993,78.4468,1069.53,12911.8,4692.85,0,-65.8535,4.925,3.45468e+08,1.14225,6.04591,0.00868399,-0.192966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2022-12-14 14:32:27,-0.00147893,-0.000372702,0.00403503,-0.000965273,-0.00776683,5.2,0.203308,-0.181694,-0.247425,0.678743,0.00662393,0.0685007,5.2,0.0193802,58.1921,58.1921,259.85,78.4468,1069.53,12911.8,4692.85,0,-65.0935,5.05,3.29112e+08,0.230615,2.44218,0.0596645,-3.88986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1921,58.1921,259.85,78.4468,1069.53,12911.8,4692.85,0,-65.0935,5.05,3.29112e+08,0.570881,3.27202,0.0414004,-0.531536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,1,1,1,1,0,0,0,0,0
505,2022-12-15 04:03:15,-0.00314722,-0.00173096,0.00355719,-0.00355719,-0.00509175,4.3,0.207425,0.00160104,-11.6591,11.7253,0.0122016,0.0809338,4.3,0.0706149,64.7971,58.1921,259.85,78.4468,1069.53,12911.8,4692.85,0,-65.3601,4.85,5.69906e+08,0.227713,2.42775,0.060361,-3.96142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7971,58.1921,259.85,78.4468,1069.53,12911.8,4692.85,0,-65.3601,4.85,5.69906e+08,0.383701,2.206,0.0206562,-0.549274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2023-03-21 01:45:20,-0.0050951,-0.00225431,0.00495137,-0.000892028,-0.00205337,0,0.208451,-0.344148,-0.213189,0.549253,-0.171474,0.230771,0,0.0833374,18.4342,65.3601,65.6566,267.432,1069.53,12911.8,4692.85,0,-114.338,5.05,3.34532e+08,0.226999,2.42957,0.0580204,-4.00299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4342,65.3601,65.6566,267.432,1069.53,12911.8,4692.85,0,-114.338,5.05,3.34532e+08,0.35972,2.16164,0.00119384,-0.109226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,0,0,0,0,0,0,0
507,2023-03-22 15:43:05,-0.00384512,-0.00448482,0.00263713,0.00490237,-0.0023238,5.2,0.209134,-0.786165,0.467033,0.44806,-0.352577,0.246972,5.2,0.0854541,103.369,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-104.95,5.15,3.52273e+08,0.226525,2.42896,0.0578599,-4.02267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.369,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-104.95,5.15,3.52273e+08,0.356089,2.22293,0.0151131,-0.342636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1,0,0,0,0,0,0,0,0
508,2023-03-22 21:51:04,-0.00290204,-0.00147893,-0.000372702,0.00403503,-0.000965273,5.2,0.207425,-0.201298,-0.181694,-0.247425,0.678743,0.00662393,5.2,0.0778488,98.0491,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-98.3046,4.975,3.28027e+08,0.227713,2.43551,0.057814,-3.99553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0491,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-98.3046,4.975,3.28027e+08,0.369583,2.18373,0.00116307,-0.00862835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2023-04-08 12:14:49,-0.000951183,-0.00314722,-0.00173096,0.00355719,-0.00355719,0,0.208792,0.305809,0.00160104,-11.6591,11.7253,0.0122016,0,0.00854024,97.7415,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-114.341,5,2.84218e+08,0.226762,2.42821,0.0574859,-4.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7415,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-114.341,5,2.84218e+08,0.68951,3.7926,0.0515024,0.399568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2023-06-22 06:04:05,-0.000709668,-0.0050951,-0.00225431,0.00495137,-0.000892028,0,0.209475,5.66088,-0.344148,-0.213189,0.549253,-0.171474,0,8.67362e-19,18.4371,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-93.1797,4.625,1.38956e+08,0.226289,2.4281,0.0584986,-4.03007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4371,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-93.1797,4.625,1.38956e+08,6.0206,28.2216,4.25154,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2023-07-09 22:11:32,-0.00117541,-0.00384512,-0.00448482,0.00263713,0.00490237,0,0.210839,2.65421,-0.786165,0.467033,0.44806,-0.352577,0,9.31323e-10,91.5979,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-109.27,4.425,8.12398e+07,0.22535,2.4248,0.0593041,-4.06013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5979,114.338,161.264,267.432,1069.53,12911.8,4692.85,0,-109.27,4.425,8.12398e+07,3.0103,13.7721,0.0226548,-0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2023-10-14 07:53:30,-0.000951183,-0.00290204,-0.00147893,-0.000372702,0.00403503,0,0.208792,0.843523,-0.201298,-0.181694,-0.247425,0.678743,0,0.000229447,109.014,214.22,161.264,267.432,1069.53,12911.8,4692.85,0,-205.418,4.45,5.23409e+07,0.226762,2.43342,0.0596987,-4.03115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.014,214.22,161.264,267.432,1069.53,12911.8,4692.85,0,-205.418,4.45,5.23409e+07,1.21311,5.84987,0.0322991,-0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2024-01-28 18:11:23,0.00191038,-0.000951183,-0.00314722,-0.00173096,0.00355719,0,0.206055,0.201169,0.305809,0.00160104,-11.6591,11.7253,0,0.00212796,188.819,303.16,161.264,267.432,1069.53,12911.8,4692.85,0,-295.248,4.575,4.61772e+07,0.228672,2.44058,0.059784,-3.97285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.819,303.16,161.264,267.432,1069.53,12911.8,4692.85,0,-295.248,4.575,4.61772e+07,0.890679,4.45114,0.00670608,-0.0974728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0
514,2024-01-28 18:11:55,0.000472618,-0.000709668,-0.0050951,-0.00225431,0.00495137,5,0.208792,-5.29147,5.66088,-0.344148,-0.213189,0.549253,5,0.00649567,220.505,313.685,161.264,267.432,1069.53,12911.8,4692.85,0,-220.505,4.725,7.48991e+07,0.226762,2.42698,0.0620659,-4.00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.505,313.685,161.264,267.432,1069.53,12911.8,4692.85,0,-220.505,4.725,7.48991e+07,0.729125,3.79017,0.00998472,-0.198242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2024-03-13 13:36:54,0.00332235,-0.00117541,-0.00384512,-0.00448482,0.00263713,0,0.206055,-2.71336,2.65421,-0.786165,0.467033,0.44806,0,0.128582,202.834,202.834,161.264,267.432,1069.53,12911.8,4692.85,0,-247.643,4.875,6.41038e+07,0.228672,2.43996,0.0625591,-3.97013,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.834,202.834,161.264,267.432,1069.53,12911.8,4692.85,0,-247.643,4.875,6.41038e+07,0.29694,1.86789,0.00921525,-1.29047,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,2024-03-19 11:20:28,0.00336442,-0.000951183,-0.00290204,-0.00147893,-0.000372702,4.1,0.203996,-0.872834,0.843523,-0.201298,-0.181694,-0.247425,4.1,0.0953198,151.238,202.834,161.264,267.432,1069.53,12911.8,4692.85,0,-157.144,4.75,1.01021e+08,0.230126,2.44306,0.0609336,-3.91619,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.238,202.834,161.264,267.432,1069.53,12911.8,4692.85,0,-157.144,4.75,1.01021e+08,0.340272,2.0366,0.00517583,-0.985217,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2024-04-02 23:58:12,-0.00563695,0.00191038,-0.000951183,-0.00314722,-0.00173096,0,0.214237,-0.717632,0.201169,0.305809,0.00160104,-11.6591,0,0.302593,50.7146,157.144,161.264,267.432,1069.53,12911.8,4692.85,0,-65.2408,4.675,4.50569e+09,0.223035,2.40425,0.0633267,-4.07967,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7146,157.144,161.264,267.432,1069.53,12911.8,4692.85,0,-65.2408,4.675,4.50569e+09,0.173047,1.22931,0.00554467,-2.10388,0,0,0.00037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1,1,1,1,1,0,0,0,0
518,2024-04-03 00:11:25,-0.00755415,0.000472618,-0.000709668,-0.0050951,-0.00225431,7.4,0.219977,-0.564426,-5.29147,5.66088,-0.344148,-0.213189,7.4,0.320555,65.2405,65.2408,482.294,742.26,891.782,12164.2,13654.1,0,-65.2497,5.275,5.20473e+09,0.219208,2.39579,0.0565551,-3.5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2405,65.2408,482.294,742.26,891.782,12164.2,13654.1,0,-65.2497,5.275,5.20473e+09,0.164699,1.21384,0.00415621,0.0299497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
519,2024-04-03 00:17:16,-0.00946453,0.00332235,-0.00117541,-0.00384512,-0.00448482,7.4,0.219977,-0.0940701,-2.71336,2.65421,-0.786165,0.467033,7.4,0.246258,20.4406,65.2497,474.839,742.154,820.601,12164.2,13654.1,0,-20.4447,5.625,1.66522e+10,0.219208,2.40114,0.054846,-3.55371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4406,65.2497,474.839,742.154,820.601,12164.2,13654.1,0,-20.4447,5.625,1.66522e+10,0.20287,1.4862,0.00718004,0.0741429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
520,2024-04-03 00:30:58,-0.0116244,0.00336442,-0.000951183,-0.00290204,-0.00147893,7.4,0.221052,-0.121809,-0.872834,0.843523,-0.201298,-0.181694,7.4,0.221111,14.5394,14.5394,378.939,742.154,820.601,12164.2,13654.1,0,-14.549,5.875,2.35936e+10,0.218502,2.39762,0.0550696,-3.57301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5394,14.5394,378.939,742.154,820.601,12164.2,13654.1,0,-14.549,5.875,2.35936e+10,0.218463,1.62852,0.00232878,-0.0544559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
521,2024-04-03 00:35:36,-0.00675326,-0.00563695,0.00191038,-0.000951183,-0.00314722,7.4,0.224468,0.216491,-0.717632,0.201169,0.305809,0.00160104,7.4,0.0678242,0.0227546,0.0227546,378.939,742.154,820.601,12164.2,13654.1,0,-0.0259722,5.95,1.36151e+13,0.216282,2.3886,0.0560774,-3.64392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227546,0.0227546,378.939,742.154,820.601,12164.2,13654.1,0,-0.0259722,5.95,1.36151e+13,0.389538,2.66281,0.0427524,0.564201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
522,2024-04-03 00:41:05,-0.00275321,-0.00755415,0.000472618,-0.000709668,-0.0050951,7.4,0.2242,0.398081,-0.564426,-5.29147,5.66088,-0.344148,7.4,0.0204956,0.016794,0.016794,0.0259722,474.856,820.601,12164.2,13654.1,0,-0.0206019,5.5,3.57535e+12,0.216455,2.39207,0.055558,-3.65113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016794,0.016794,0.0259722,474.856,820.601,12164.2,13654.1,0,-0.0206019,5.5,3.57535e+12,0.56278,3.44034,0.0137931,0.286878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
523,2024-04-03 00:46:44,-0.00493185,-0.00946453,0.00332235,-0.00117541,-0.00384512,7.4,0.2276,0.0664472,-0.0940701,-2.71336,2.65421,-0.786165,7.4,0.155614,0.0165394,0.016794,0.0259722,474.856,820.601,12164.2,13654.1,0,-0.020463,5.025,1.7656e+12,0.214276,2.38036,0.0559383,-3.70884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165394,0.016794,0.0259722,474.856,820.601,12164.2,13654.1,0,-0.020463,5.025,1.7656e+12,0.269317,1.69837,0.0199307,-0.706213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
524,2024-04-03 01:01:12,-0.0051104,-0.0116244,0.00336442,-0.000951183,-0.00290204,7.4,0.228995,0.0576563,-0.121809,-0.872834,0.843523,-0.201298,7.4,0.148471,0.0109491,0.020463,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0209954,5.15,1.68072e+12,0.213392,2.37992,0.0556785,-3.75284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109491,0.020463,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0209954,5.15,1.68072e+12,0.276119,1.84233,6.7978e-05,-1.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
525,2024-04-03 01:07:16,-0.00293249,-0.00675326,-0.00563695,0.00191038,-0.000951183,7.4,0.229061,0.13001,0.216491,-0.717632,0.201169,0.305809,7.4,0.0276283,0.0177778,0.0209954,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0219907,5.175,1.53554e+12,0.21335,2.38168,0.0560013,-3.76326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177778,0.0209954,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0219907,5.175,1.53554e+12,0.519549,3.10897,0.016774,-0.383991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
526,2024-04-03 01:09:28,-0.00293714,-0.00275321,-0.00755415,0.000472618,-0.000709668,7.4,0.228796,-0.0432312,0.398081,-0.564426,-5.29147,5.66088,7.4,0.0276283,0.0181829,0.0219907,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0197106,4.925,1.17003e+12,0.213517,2.38285,0.0560589,-3.75996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181829,0.0219907,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0197106,4.925,1.17003e+12,0.519549,2.90383,0.000906967,0.0108605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
527,2024-04-03 01:09:37,-0.00283754,-0.00493185,-0.00946453,0.00332235,-0.00117541,7.4,0.232105,0.495084,0.0664472,-0.0940701,-2.71336,2.65421,7.4,0.00509091,0.015787,0.0219907,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0158912,4.925,1.72976e+12,0.211438,2.37268,0.0568521,-3.82162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015787,0.0219907,0.0245255,0.0337037,820.601,12164.2,13654.1,0,-0.0158912,4.925,1.72976e+12,0.764402,4.10973,0.0158452,0.223597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
528,2024-04-03 01:39:35,-0.00358745,-0.0051104,-0.0116244,0.00336442,-0.000951183,7.4,0.23474,0.311183,0.0576563,-0.121809,-0.872834,0.843523,7.4,0.0173018,0.00584491,0.0158912,0.0363542,0.0337037,820.601,12164.2,13654.1,0,-0.0266551,4.825,8.40279e+11,0.209804,2.36985,0.0584185,-3.89553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584491,0.0158912,0.0363542,0.0337037,820.601,12164.2,13654.1,0,-0.0266551,4.825,8.40279e+11,0.587303,3.17879,0.00780149,-0.212521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
529,2024-04-03 01:39:47,-0.00455419,-0.00293249,-0.00675326,-0.00563695,0.00191038,7.4,0.236382,-0.0421792,0.13001,0.216491,-0.717632,0.201169,7.4,0.0369736,0.0224421,0.0266551,0.0444329,0.0337037,820.601,12164.2,13654.1,0,-0.022581,4.9,1.45668e+12,0.208795,2.36753,0.0591917,-3.93901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224421,0.0266551,0.0444329,0.0337037,820.601,12164.2,13654.1,0,-0.022581,4.9,1.45668e+12,0.47737,2.68416,0.0126915,-0.322821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
530,2024-04-03 01:51:23,-0.00492259,-0.00293714,-0.00275321,-0.00755415,0.000472618,7.4,0.236709,0.256118,-0.0432312,0.398081,-0.564426,-5.29147,7.4,0.00470977,0.0210532,0.022581,0.0368403,0.0613657,820.601,12164.2,13654.1,0,-0.0291088,5.175,1.18222e+12,0.208595,2.36678,0.0590305,-3.94629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210532,0.022581,0.0368403,0.0613657,820.601,12164.2,13654.1,0,-0.0291088,5.175,1.18222e+12,0.775667,4.35913,0.0335554,0.0801532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
531,2024-04-03 02:13:38,-0.00203894,-0.00283754,-0.00493185,-0.00946453,0.00332235,7.4,0.235397,-0.179566,0.495084,0.0664472,-0.0940701,-2.71336,7.4,0.0175993,0.0290046,0.0290046,0.0368403,0.0613657,820.601,12164.2,13654.1,0,-0.044456,5.275,7.91568e+11,0.209399,2.37162,0.0589331,-3.92581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290046,0.0290046,0.0368403,0.0613657,820.601,12164.2,13654.1,0,-0.044456,5.275,7.91568e+11,0.584835,3.43006,0.00645913,-0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1,1,1,1,0,0,0,0,0
