event	time	x1_bM	x2_bM	x3_bM	x4_bM	x5_bM	x6_indep_bM	x7_bM	x1_bA	x2_bA	x3_bA	x4_bA	x5_bA	x6_indep_bA	x7_bA	T4.00_indep_bM	T4.50_indep_bM	T5.00_indep_bM	T5.50_indep_bM	T6.00_indep_bM	T6.50_indep_bM	T7.00_indep_bM	T7.50_indep_bM	T8.00_indep_bM	Mmean_indep_bM	dE12_indep_bM	bM	a_bM	eta_bM	deltaM_bM	mu4.00_indep_bM	mu4.50_indep_bM	mu5.00_indep_bM	mu5.50_indep_bM	mu6.00_indep_bM	mu6.50_indep_bM	mu7.00_indep_bM	mu7.50_indep_bM	mu8.00_indep_bM	c4.00_indep_bM	c4.50_indep_bM	c5.00_indep_bM	c5.50_indep_bM	c6.00_indep_bM	c6.50_indep_bM	c7.00_indep_bM	c7.50_indep_bM	c8.00_indep_bM	T4.00_indep_bA	T4.50_indep_bA	T5.00_indep_bA	T5.50_indep_bA	T6.00_indep_bA	T6.50_indep_bA	T7.00_indep_bA	T7.50_indep_bA	T8.00_indep_bA	Mmean_indep_bA	dE12_indep_bA	bA	a_bA	eta_bA	deltaM_bA	mu4.00_indep_bA	mu4.50_indep_bA	mu5.00_indep_bA	mu5.50_indep_bA	mu6.00_indep_bA	mu6.50_indep_bA	mu7.00_indep_bA	mu7.50_indep_bA	mu8.00_indep_bA	c4.00_indep_bA	c4.50_indep_bA	c5.00_indep_bA	c5.50_indep_bA	c6.00_indep_bA	c6.50_indep_bA	c7.00_indep_bA	c7.50_indep_bA	c8.00_indep_bA	continuousClass	class4.00	class4.50	class5.00	class5.50	class6.00	class6.50	class7.00	class7.50	class8.00
207	2002-08-10 09:03:17	-0.00375563	-0.00203237	-0.00158511	0.00557818	0.00482307	0.00000	0.242146	0.0899474	-0.263942	-0.582383	0.104352	0.46469	0.00000	0.147209	54.1531	54.9438	625.327	716.932	979.688	4692.85000	4692.85000	0	-124.405	4.70000	3.23079e+08	0.205308	2.36345	0.0486919	-3.81174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.1531	54.9438	625.327	716.932	979.688	4692.85000	4692.85000	0	-124.405	4.70000	3.23079e+08	0.277356	1.64862	0.00276556	0.155919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
210	2002-10-18 06:43:20	0.00789066	-0.0041749	-0.00218616	-8.32667e-17	0.00515243	0.00000	0.228685	0.204595	-0.737653	0.554669	-0.545805	0.623543	0.00000	0.0397353	95.5494	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-142.582	5.32500	3.5225e+08	0.213587	2.39948	0.049775	-4.83416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.5494	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-142.582	5.32500	3.5225e+08	0.466941	2.83152	0.00785861	0.036036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
211	2002-10-18 08:04:58	0.0123473	-0.00375563	-0.00203237	-0.00158511	0.00557818	4.40000	0.222349	0.212693	0.0899474	-0.263942	-0.582383	0.104352	4.40000	0.033873	68.9028	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-68.9595	4.90000	3.18383e+08	0.217655	2.41193	0.0498395	-4.68143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.9028	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-68.9595	4.90000	3.18383e+08	0.490049	2.74629	0.00581468	-0.104119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
212	2002-10-18 08:45:22	0.0159574	-0.0015707	-0.00307856	-0.00359212	0.0067366	4.40000	0.21629	0.188905	-0.183506	-0.0982384	-0.322086	-0.098425	4.40000	0.0407821	64.3584	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-64.3864	4.70000	2.63712e+08	0.221654	2.42326	0.0520368	-4.53263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.3584	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-64.3864	4.70000	2.63712e+08	0.463177	2.55322	0.0144321	-0.0124055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
213	2002-10-20 21:25:52	0.0157283	0.0018133	-0.000936307	-0.00601262	0.00560876	4.40000	0.21018	0.869983	-0.21374	-0.129328	-0.703977	0.736343	4.40000	0.000178582	47.1173	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-49.6455	4.65000	3.35997e+08	0.225803	2.43589	0.0522241	-4.38769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1173	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-49.6455	4.65000	3.35997e+08	1.24939	6.19873	0.201244	0.538587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30000	1	0	0	0	0	0	0	0	0
215	2003-06-09 01:52:51	0.0102811	0.0123473	-0.00375563	-0.00203237	-0.00158511	0.00000	0.207105	-0.136989	0.212693	0.0899474	-0.263942	-0.582383	0.00000	0.087261	2.59362	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-233.742	4.35000	1.0105e+08	0.227936	2.42740	0.0654005	-4.24948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59362	131.612	201.103	716.932	979.688	4692.85000	4692.85000	0	-233.742	4.35000	1.0105e+08	0.35306	1.98736	0.0235364	-1.22895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00000	1	1	1	1	1	0	0	0	0
218	2003-07-13 14:13:28	-0.00380147	0.0172565	0.00789066	-0.0041749	-0.00218616	0.00000	0.208388	-2.77879	2.54336	0.204595	-0.737653	0.554669	0.00000	0.202059	238.843	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-265.662	5.40000	2.09371e+08	0.227043	2.43378	0.0662608	-4.31950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.843	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-265.662	5.40000	2.09371e+08	0.231507	1.59519	0.0229852	-0.890463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
219	2003-07-13 15:06:30	0.00156588	0.0102811	0.0123473	-0.00375563	-0.00203237	4.00000	0.204877	-0.0905986	-0.136989	0.212693	0.0899474	-0.263942	4.00000	0.163161	238.843	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-34.5511	5.32500	1.60985e+09	0.229502	2.43866	0.0641763	-4.22586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.843	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-34.5511	5.32500	1.60985e+09	0.262461	1.74266	0.0248705	-0.639681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
223	2004-02-15 13:32:06	0.0050826	0.00156588	0.0102811	0.0123473	-0.00375563	0.00000	0.197809	1.74441	-0.0905986	-0.136989	0.212693	0.0899474	0.00000	9.53674e-07	183.766	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-216.934	4.45000	4.67733e+07	0.234585	2.44769	0.0630943	-4.03414	0	91.5869	0	0	0	0	0	0	0	0	0.778774	0	0	0	0	0	0	0	183.766	288.526	288.526	483.217	979.688	4692.85000	4692.85000	0	-216.934	4.45000	4.67733e+07	2.00687	9.43891	0.019104	-0.203308	0	91.5869	0	0	0	0	0	0	0	0	0.778774	0	0	0	0	0	0	0	3.70000	0	0	0	0	0	0	0	0	0
226	2004-04-24 15:20:31	0.00821838	0.00881619	-0.00380147	0.0172565	0.00789066	0.00000	0.185254	-0.348574	0.393186	-2.77879	2.54336	0.204595	0.00000	0.148471	210.055	251.486	288.526	483.217	979.688	4692.85000	4692.85000	0	-102.244	4.30000	9.58821e+07	0.244077	2.48437	0.0588428	-3.77861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.055	251.486	288.526	483.217	979.688	4692.85000	4692.85000	0	-102.244	4.30000	9.58821e+07	0.276119	1.53237	0.0207416	-0.749651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
227	2004-04-27 10:08:09	0.0086721	0.0050826	0.00156588	0.0102811	0.0123473	4.80000	0.186307	-1.50772	1.74441	-0.0905986	-0.136989	0.212693	4.80000	0.0318103	102.244	319.278	288.526	483.217	979.688	4692.85000	4692.85000	0	-71.8584	4.37500	1.41368e+08	0.243257	2.47564	0.0625176	-3.77707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.244	319.278	288.526	483.217	979.688	4692.85000	4692.85000	0	-71.8584	4.37500	1.41368e+08	0.499144	2.60407	0.0140852	-0.417062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20000	1	1	1	0	0	0	0	0	0
230	2005-01-27 12:31:32	0.00390226	0.00821838	0.00881619	-0.00380147	0.0172565	0.00000	0.180328	0.564009	-0.348574	0.393186	-2.77879	2.54336	0.00000	0.00301727	39.0667	39.0667	327.252	483.217	979.688	4692.85000	4692.85000	0	-277.883	4.85000	6.03006e+07	0.247979	2.49387	0.0673559	-3.95677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.0667	39.0667	327.252	483.217	979.688	4692.85000	4692.85000	0	-277.883	4.85000	6.03006e+07	0.840129	4.4637	0.00442625	-0.113114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00000	1	1	1	0	0	0	0	0	0
231	2005-02-01 01:59:50	0.00415745	0.0086721	0.0050826	0.00156588	0.0102811	4.50000	0.181033	0.337969	-1.50772	1.74441	-0.0905986	-0.136989	4.50000	0.00308077	275.1	39.0667	327.252	483.217	979.688	4692.85000	4692.85000	0	-279.661	4.77500	6.4582e+07	0.247414	2.49157	0.0675732	-3.97043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.1	39.0667	327.252	483.217	979.688	4692.85000	4692.85000	0	-279.661	4.77500	6.4582e+07	0.837113	4.34227	0.000524906	0.0128064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
236	2005-04-30 05:19:13	0.00675731	0.00361121	0.00691514	0.00536707	0.00406212	0.00000	0.172777	0.712602	0.316613	0.18264	0.0356739	0.131048	0.00000	1.18592e-05	38.593	314.468	327.252	483.217	979.688	4692.85000	4692.85000	0	-88.0157	4.34167	8.02634e+07	0.254172	2.51388	0.0648099	-3.79047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.593	314.468	327.252	483.217	979.688	4692.85000	4692.85000	0	-88.0157	4.34167	8.02634e+07	1.64198	7.50523	0.000187229	-0.00416667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30000	1	1	1	0	0	0	0	0	0
237	2005-04-30 14:48:16	0.00683604	0.000568975	0.00823274	0.00645474	0.00963529	4.20000	0.171	-0.209034	-0.28694	0.514903	-0.0819732	0.326381	4.20000	0.0228044	77.2659	314.468	327.252	483.217	979.688	4692.85000	4692.85000	0	-77.6611	4.29167	1.67117e+08	0.255668	2.51728	0.0638144	-3.74589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.2659	314.468	327.252	483.217	979.688	4692.85000	4692.85000	0	-77.6611	4.29167	1.67117e+08	0.547327	2.80049	0.0402751	-0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
238	2005-04-30 14:59:20	0.00366803	0.00432187	0.00390226	0.00821838	0.00881619	5.30000	0.170644	-0.184428	-0.105055	0.564009	-0.348574	0.393186	5.30000	0.0222876	61.7875	331.911	690.255	483.217	979.688	4692.85000	4692.85000	0	-61.7952	4.56667	2.28095e+08	0.255969	2.51388	0.0677307	-3.72103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.7875	331.911	690.255	483.217	979.688	4692.85000	4692.85000	0	-61.7952	4.56667	2.28095e+08	0.550645	2.8909	0.00252016	0.0499762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
239	2005-04-30 15:07:37	0.00357028	0.00498471	0.00415745	0.0086721	0.0050826	5.30000	0.170644	-1.08575	0.787916	0.337969	-1.50772	1.74441	5.30000	0.0241083	49.8255	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-49.8313	4.66667	2.92147e+08	0.255969	2.51408	0.0677698	-3.72179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.8255	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-49.8313	4.66667	2.92147e+08	0.539278	2.86168	0.00418093	-0.00650901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
240	2005-04-30 19:20:16	0.00240257	0.00675731	0.00361121	0.00691514	0.00536707	5.30000	0.169933	-1.13371	0.712602	0.316613	0.18264	0.0356739	5.30000	0.0298659	0.408611	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-0.584063	4.62500	2.29233e+10	0.256574	2.51692	0.0676143	-3.70971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408611	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-0.584063	4.62500	2.29233e+10	0.508275	2.69582	0.00173862	-0.00387075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
241	2005-04-30 19:30:11	0.00273821	0.00683604	0.000568975	0.00823274	0.00645474	5.30000	0.167796	0.678208	-0.209034	-0.28694	0.514903	-0.0819732	5.30000	0.000210569	0.188889	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-0.195775	4.60000	6.9468e+10	0.258406	2.52390	0.0664237	-3.66720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188889	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-0.195775	4.60000	6.9468e+10	1.22554	5.98251	0.134756	0.418447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
242	2005-05-02 19:08:54	0.00336265	0.00366803	0.00432187	0.00390226	0.00821838	5.30000	0.166726	1.43163	-0.184428	-0.105055	0.564009	-0.348574	5.30000	1.13028e-06	0.18809	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-2.17331	4.35000	3.3236e+09	0.259332	2.52656	0.0654795	-3.64256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18809	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-2.17331	4.35000	3.3236e+09	1.98227	8.96793	0.0278957	0.0759306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
245	2005-06-05 00:33:44	0.00597774	0.00273821	0.00683604	0.000568975	0.00823274	0.00000	0.161008	0.154676	0.678208	-0.209034	-0.28694	0.514903	0.00000	7.2338e-05	12.1904	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-35.2108	4.35000	1.95058e+08	0.264384	2.54761	0.0639569	-3.53601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1904	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-35.2108	4.35000	1.95058e+08	1.38021	6.34897	0.00871602	-0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00000	1	1	1	0	0	0	0	0	0
246	2005-06-07 16:45:04	0.00313455	0.00336265	0.00366803	0.00432187	0.00390226	4.10000	0.163155	-1.29528	1.43163	-0.184428	-0.105055	0.564009	4.10000	0.00869016	33.2256	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-35.9001	4.30000	2.78591e+08	0.262466	2.53428	0.063612	-3.55564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.2256	88.5413	690.255	483.217	979.688	4692.85000	4692.85000	0	-35.9001	4.30000	2.78591e+08	0.686991	3.29911	0.0206838	-0.302267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80000	1	1	0	0	0	0	0	0	0
247	2005-06-10 01:32:46	0.000629912	0.00523433	0.00357028	0.00498471	0.00415745	5.00000	0.16387	-0.908113	0.987795	-1.08575	0.787916	0.337969	5.00000	0.0139034	34.6696	87.8989	690.255	483.217	979.688	4692.85000	4692.85000	0	-37.0361	4.50000	3.25135e+08	0.261833	2.53298	0.0633898	-3.57400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6696	87.8989	690.255	483.217	979.688	4692.85000	4692.85000	0	-37.0361	4.50000	3.25135e+08	0.61896	3.13037	0.0027388	-0.057472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70000	1	1	0	0	0	0	0	0	0
250	2005-07-26 13:37:04	0.00528601	0.00313455	0.00336265	0.00366803	0.00432187	0.00000	0.157305	0.388116	-1.29528	1.43163	-0.184428	-0.105055	0.00000	0.000595222	8.14113	8.14113	690.255	483.217	979.688	4692.85000	4692.85000	0	-48.8694	4.77500	2.83655e+08	0.267752	2.55554	0.0637765	-3.44441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14113	8.14113	690.255	483.217	979.688	4692.85000	4692.85000	0	-48.8694	4.77500	2.83655e+08	1.07511	5.47869	0.00610747	-0.0959474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30000	1	0	0	0	0	0	0	0	0
254	2006-03-28 08:56:09	-0.00250745	0.00528601	0.00313455	0.00336265	0.00366803	0.00000	0.160053	-0.714249	0.388116	-1.29528	1.43163	-0.184428	0.00000	0.0826851	179.73	225.891	812.279	1196.35	979.688	4692.85000	4692.85000	0	-244.805	4.82500	1.04335e+08	0.265245	2.54619	0.0595701	-3.49940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.73	225.891	812.279	1196.35	979.688	4692.85000	4692.85000	0	-244.805	4.82500	1.04335e+08	0.360858	2.11743	0.00185302	-0.0677588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
255	2006-03-29 17:30:57	-0.00664022	0.00780298	0.000629912	0.00523433	0.00357028	4.30000	0.162559	-0.957291	0.738626	-0.908113	0.987795	-1.08575	4.30000	0.0629671	240.257	225.891	812.279	1196.35	979.688	4692.85000	4692.85000	0	-241.615	4.82500	1.09459e+08	0.262996	2.53415	0.0600184	-3.53570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.257	225.891	812.279	1196.35	979.688	4692.85000	4692.85000	0	-241.615	4.82500	1.09459e+08	0.400296	2.27648	0.00351163	0.113005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60000	0	0	0	0	0	0	0	0	0
262	2006-11-06 15:31:54	0.00495056	0.00939316	-0.00250745	0.00528601	0.00313455	0.00000	0.144955	0.531998	0.0982798	-0.714249	0.388116	-1.29528	0.00000	0.00106315	157.254	236.574	812.279	1196.35	979.688	4692.85000	4692.85000	0	-161.755	4.30000	4.03961e+07	0.279589	2.59143	0.0614104	-3.26873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.254	236.574	812.279	1196.35	979.688	4692.85000	4692.85000	0	-161.755	4.30000	4.03961e+07	0.991136	4.60694	0.00267475	-0.0481388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
267	2007-01-13 17:23:50	0.0148996	0.00144367	0.0162329	-0.00664022	0.00780298	0.00000	0.129802	0.0573947	0.3666	0.162484	-0.957291	0.738626	0.00000	0.00109566	40.8516	236.574	812.279	1196.35	979.688	4692.85000	4692.85000	0	-68.0055	4.27500	1.17893e+08	0.295572	2.64311	0.0712394	-3.14234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8516	236.574	812.279	1196.35	979.688	4692.85000	4692.85000	0	-68.0055	4.27500	1.17893e+08	0.986775	4.59475	0.010582	-0.156331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70000	1	1	0	0	0	0	0	0	0
269	2007-02-22 06:46:52	0.00657813	0.00808704	0.00560059	0.00863577	-0.00161802	0.00000	0.131967	-0.923198	0.542432	0.543659	0.0431084	-1.1227	0.00000	0.0147533	42.2253	265.145	812.279	1196.35	979.688	4692.85000	4692.85000	0	-78.3409	4.57500	1.26524e+08	0.293178	2.63498	0.0754339	-3.18765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2253	265.145	812.279	1196.35	979.688	4692.85000	4692.85000	0	-78.3409	4.57500	1.26524e+08	0.61037	3.21275	0.00314407	-0.563615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
270	2007-02-22 21:00:16	0.00118589	0.0127998	0.00495056	0.00939316	-0.00250745	4.20000	0.131606	-0.758041	0.366451	0.531998	0.0982798	-0.714249	4.20000	0.0158988	66.7116	265.145	812.279	1196.35	979.688	4692.85000	4692.85000	0	-67.3042	4.52500	1.47272e+08	0.293574	2.63702	0.0754897	-3.18246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7116	265.145	812.279	1196.35	979.688	4692.85000	4692.85000	0	-67.3042	4.52500	1.47272e+08	0.599545	3.13325	0.000777732	-0.526049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
279	2008-02-05 14:45:17	0.00712599	-0.0043135	-0.00160057	0.0148996	0.00144367	0.00000	0.12872	-0.00161669	-0.647505	0.26279	0.0573947	0.3666	0.00000	0.0158005	64.0496	273.444	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-136.346	4.45000	6.66693e+07	0.296784	2.65506	0.0753827	-3.14609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.0496	273.444	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-136.346	4.45000	6.66693e+07	0.600443	3.04826	0.00821774	-0.0766828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
287	2008-07-12 05:18:30	0.00537568	0.00411249	0.00712599	-0.0043135	-0.00160057	0.00000	0.120554	-0.415512	0.239685	-0.00161669	-0.647505	0.26279	0.00000	0.0532294	62.8012	327.9	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-79.9541	4.35000	1.10984e+08	0.306273	2.68579	0.0696332	-2.96928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.8012	327.9	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-79.9541	4.35000	1.10984e+08	0.424616	2.26739	0.0161152	-0.639859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
289	2008-07-31 21:01:55	0.00192893	0.00155383	0.0121407	-0.00513924	0.00239438	0.00000	0.120734	1.00578	-1.04553	0.944251	-0.723669	0.639195	0.00000	5.11458e-05	69.7046	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-81.9933	4.27500	1.01176e+08	0.306057	2.68218	0.0705012	-2.96366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.7046	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-81.9933	4.27500	1.01176e+08	1.4304	6.46	0.333174	0.183771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45000	1	0	0	0	0	0	0	0	0
291	2008-08-12 03:28:11	-0.00129047	0.00537568	0.00411249	0.00712599	-0.0043135	0.00000	0.121634	0.928201	-0.415512	0.239685	-0.00161669	-0.647505	0.00000	8.74073e-05	20.5676	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-30.9234	4.45000	2.63552e+08	0.304982	2.67691	0.0709738	-2.97727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5676	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-30.9234	4.45000	2.63552e+08	1.35282	6.40911	0.0167527	-0.137604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20000	1	0	0	0	0	0	0	0	0
295	2008-11-11 17:44:07	0.00449142	-0.00129047	0.00537568	0.00411249	0.00712599	0.00000	0.117918	-0.59992	0.928201	-0.415512	0.239685	-0.00161669	0.00000	0.00551199	94.2579	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-91.5944	4.10000	5.10762e+07	0.309474	2.69090	0.0686008	-2.89510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.2579	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-91.5944	4.10000	5.10762e+07	0.752897	3.59523	0.00776338	-0.5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96667	0	0	0	0	0	0	0	0	0
297	2008-11-26 01:00:23	0.0102319	0.00195355	0.00192893	0.00155383	0.0121407	0.00000	0.110987	1.17974	-0.58907	1.00578	-1.04553	0.944251	0.00000	8.6456e-07	94.2579	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-31.842	3.98333	1.20988e+08	0.318242	2.72176	0.0677112	-2.75247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.2579	268.647	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-31.842	3.98333	1.20988e+08	2.02107	8.43966	0.0110381	0.0241568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
302	2009-06-24 22:10:53	0.000952245	0.0121789	0.00433221	0.00254148	-0.000983298	0.00000	0.10813	-2.29976	2.81756	-1.69452	1.77509	-1.77509	0.00000	0.00323282	167.662	255.653	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-207.982	4.50000	6.07641e+07	0.322018	2.73353	0.0632588	-2.68876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.662	255.653	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-207.982	4.50000	6.07641e+07	0.830139	4.08068	0.00495967	0.0843435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10000	1	1	1	0	0	0	0	0	0
303	2009-06-28 05:44:35	0.00524545	0.00970422	0.00449142	-0.00129047	0.00537568	4.90000	0.106348	0.669019	-0.270919	-0.59992	0.928201	-0.415512	4.90000	0.000352378	172.004	374.455	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-175.319	4.70000	7.57397e+07	0.324423	2.74116	0.0689432	-3.24932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.004	374.455	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-175.319	4.70000	7.57397e+07	1.151	5.75474	0.0173623	0.00021399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10000	1	1	1	0	0	0	0	0	0
